0.7854,-0.3,0,0,-1.57,0,0,0,0,0,0,0,0
0.7854,-0.3,0,0,-1.57,0,0,0,0,0,0,0,0
0.7854,-0.301668769,-0.001668775,-0.032427109,-1.534250382,-0.001617243,-0.034162573,1.25E-05,-0.05,-0.05,-0.05,-0.05,0
0.7854,-0.303337538,-0.00333755,-0.063815791,-1.498936278,-0.005258287,-0.065865005,2.36E-05,-0.1,-0.1,-0.1,-0.1,0
0.7854,-0.305006307,-0.005006325,-0.0941724,-1.462835527,-0.013350493,-0.093902071,3.33E-05,-0.15,-0.15,-0.15,-0.15,0
0.7854,-0.306675076,-0.0066751,-0.123506455,-1.42344399,-0.031088121,-0.115583632,4.18E-05,-0.2,-0.2,-0.2,-0.2,0
0.7854,-0.308343845,-0.008343875,-0.151824605,-1.375615727,-0.069304636,-0.125222156,4.92E-05,-0.25,-0.25,-0.25,-0.25,0
0.7854,-0.310012614,-0.01001265,-0.179103008,-1.309405931,-0.139304636,-0.111886917,5.56E-05,-0.3,-0.3,-0.3,-0.3,0
0.7854,-0.311681383,-0.011681425,-0.205222747,-1.239405931,-0.209304636,-0.064837655,0.000177116,-0.35,-0.35,-0.35,-0.35,0
0.7854,-0.313350152,-0.013350201,-0.230173869,-1.169405931,-0.279304636,0.004425453,0.000835591,-0.4,-0.4,-0.4,-0.4,0
0.7854,-0.31501892,-0.015018976,-0.25404084,-1.099405931,-0.349304636,0.074425453,0.00221896,-0.45,-0.45,-0.45,-0.45,0
0.7854,-0.316687689,-0.016687751,-0.276907195,-1.029405931,-0.419304636,0.144425453,0.004260183,-0.5,-0.5,-0.5,-0.5,0
0.7854,-0.318356458,-0.018356526,-0.298874703,-0.959405931,-0.489304636,0.214425453,0.006897881,-0.55,-0.55,-0.55,-0.55,0
0.7854,-0.320025227,-0.020025301,-0.32005315,-0.889405931,-0.559304636,0.284425453,0.010082957,-0.6,-0.6,-0.6,-0.6,0
0.7854,-0.321693996,-0.021694076,-0.340551403,-0.819405931,-0.629304636,0.350561218,0.013776701,-0.65,-0.65,-0.65,-0.65,0
0.7854,-0.323362765,-0.023362851,-0.360430842,-0.749405931,-0.699304636,0.407414215,0.017902221,-0.7,-0.7,-0.7,-0.7,0
0.785507315,-0.325031448,-0.024973572,-0.379669627,-0.679405931,-0.769304636,0.4545713,0.022318692,-0.75,-0.74651576,-0.75,-0.75,0
0.78553096,-0.326600923,-0.026425983,-0.398216244,-0.609405931,-0.839304636,0.492042628,0.026881203,-0.797222049,-0.789835528,-0.796838192,-0.793703624,0
0.78534551,-0.327821878,-0.027794428,-0.415989499,-0.539405931,-0.909304636,0.520130597,0.031444097,-0.832300845,-0.832340894,-0.834927536,-0.833198443,0
0.784946208,-0.328748711,-0.029139236,-0.432904263,-0.469405931,-0.979304636,0.539339653,0.035869688,-0.856819503,-0.875882313,-0.865928374,-0.870257681,0
0.784333723,-0.329427705,-0.030505896,-0.448887578,-0.399405931,-1.049304636,0.550217603,0.04003807,-0.872161122,-0.921817287,-0.891212929,-0.90624972,0
0.783514991,-0.329899169,-0.031926043,-0.463887653,-0.329405931,-1.119304636,0.553321755,0.043852359,-0.879578893,-0.971034259,-0.911921806,-0.942175586,0
0.782594346,-0.330198557,-0.033369441,-0.477878734,-0.262037737,-1.189304636,0.549200686,0.047241501,-0.880234105,-1.021034259,-0.929004496,-0.978711994,0
0.781619482,-0.330358793,-0.034831435,-0.490843293,-0.198973341,-1.259304636,0.538529648,0.050134802,-0.875245142,-1.071034259,-0.943307072,-1.016352098,0
0.780609201,-0.33040971,-0.036316568,-0.502787743,-0.139642691,-1.328281906,0.522034641,0.052480061,-0.865675532,-1.121034259,-0.955546626,-1.055359924,0
0.779576765,-0.330377243,-0.037825143,-0.513765534,-0.083547515,-1.387849014,0.500387571,0.054273504,-0.852508257,-1.171034259,-0.966288725,-1.095748659,0
0.778531396,-0.330286728,-0.039353048,-0.523905473,-0.030315388,-1.439232176,0.474407618,0.055600146,-0.836774406,-1.221034259,-0.976017833,-1.137271047,0
0.777478656,-0.330156292,-0.040896103,-0.533313524,0.020297183,-1.483388112,0.444773447,0.056530543,-0.819231542,-1.271034259,-0.98506102,-1.179677252,0
0.776421872,-0.329999191,-0.042450353,-0.542077665,0.068446957,-1.521093606,0.412070868,0.057123668,-0.800448361,-1.321034259,-0.993643521,-1.222731741,0
0.775362935,-0.329825251,-0.044012173,-0.55027151,0.114232485,-1.553001327,0.376820335,0.057429141,-0.780857825,-1.371034259,-1.001921686,-1.266219395,0
0.774302798,-0.329641809,-0.045578295,-0.557957088,0.157714392,-1.579675655,0.339492652,0.057488961,-0.760792331,-1.421034259,-1.010003625,-1.309946785,0
0.773241773,-0.329454341,-0.047145797,-0.565186989,0.198930268,-1.60161608,0.300517572,0.057338878,-0.740508066,-1.471034259,-1.017962768,-1.353741344,0
0.772179742,-0.329266918,-0.04871208,-0.572006054,0.237905747,-1.619272595,0.260288184,0.057009478,-0.720202538,-1.521034259,-1.025847183,-1.397449735,0
0.771116288,-0.329082531,-0.050274836,-0.578452727,0.274662686,-1.633055812,0.219162896,0.056527047,-0.70002764,-1.571034259,-1.033686259,-1.440935996,0
0.770050804,-0.328903347,-0.051832018,-0.584560131,0.309225015,-1.643343575,0.177466224,0.055914275,-0.680099633,-1.621034259,-1.041495641,-1.484079754,0
0.768982561,-0.3287309,-0.053381817,-0.590356944,0.34162267,-1.650485268,0.135489176,0.055190817,-0.660506945,-1.671034259,-1.049280992,-1.526774578,0
0.767910765,-0.328566242,-0.054922636,-0.595868122,0.371893945,-1.65480462,0.093489709,0.054373759,-0.641316313,-1.721034259,-1.057040882,-1.568926521,0
0.766834598,-0.328410061,-0.056453064,-0.601115478,0.40008658,-1.656601592,0.05169352,0.053478,-0.622577665,-1.771034259,-1.064769015,-1.610452812,0
0.765753249,-0.328262779,-0.057971865,-0.606118168,0.426257855,-1.656153722,0.010295284,0.052516562,-0.604327968,-1.821034259,-1.072455937,-1.651280692,0
0.764665934,-0.32812462,-0.059477952,-0.610893098,0.450473965,-1.653717188,-0.03053967,0.051500853,-0.586594255,-1.871034259,-1.080090321,-1.691346366,0
0.763571913,-0.327995665,-0.060970374,-0.615455246,0.4728089,-1.64952776,-0.07067331,0.050440887,-0.569395981,-1.921034259,-1.087659906,-1.73059405,0
0.762470494,-0.327875896,-0.062448302,-0.619817947,0.493343036,-1.643801728,-0.109992588,0.049345469,-0.552746833,-1.971034259,-1.095152164,-1.768975107,0
0.761361042,-0.327765225,-0.063911015,-0.623993123,0.512161599,-1.636736852,-0.148406973,0.048222345,-0.536656104,-2.021034259,-1.102554749,-1.806447262,0
0.760242978,-0.327663516,-0.065357886,-0.627991471,0.52935312,-1.628513365,-0.185845931,0.047078341,-0.521129726,-2.071034259,-1.10985579,-1.842973884,0
0.759115775,-0.327570601,-0.066788373,-0.631822633,0.545007976,-1.619295011,-0.222256451,0.045919471,-0.50617104,-2.121034259,-1.11704405,-1.878523343,0
0.757978961,-0.327486291,-0.068202011,-0.63549533,0.559217065,-1.609230117,-0.257600673,0.044751034,-0.491781365,-2.171034259,-1.12410901,-1.913068429,0
0.75683211,-0.327410382,-0.069598398,-0.639017477,0.572070659,-1.598452675,-0.29185369,0.0435777,-0.477960417,-2.221034259,-1.131040887,-1.946585836,0
0.755674841,-0.327342661,-0.070977191,-0.642396286,0.583657436,-1.587083417,-0.325001523,0.04240358,-0.464706627,-2.271034259,-1.137830615,-1.979055696,0
0.754506814,-0.327282911,-0.072338098,-0.645638347,0.594063702,-1.575230869,-0.357039317,0.041232288,-0.452017366,-2.321034259,-1.144469813,-2.010461178,0
0.75336049,-0.327230329,-0.073663128,-0.648749703,0.603372777,-1.562992371,-0.387969739,0.040066997,-0.439889134,-2.369970359,-1.150950731,-2.040788128,0
0.752257983,-0.327184108,-0.074940326,-0.651736576,0.611664625,-1.550455145,-0.417801571,0.038910639,-0.428309191,-2.417121471,-1.157268638,-2.070041389,0
0.751198275,-0.327143765,-0.076170578,-0.654605184,0.619015489,-1.537697164,-0.446548505,0.037765863,-0.417258723,-2.462522381,-1.163421206,-2.098239263,0
0.750180325,-0.327108843,-0.077354818,-0.657361309,0.625497641,-1.524787938,-0.474228108,0.036634957,-0.406719111,-2.506209683,-1.16940677,-2.12540139,0
0.749203066,-0.327078909,-0.078494027,-0.660010338,0.631179273,-1.511789307,-0.500860941,0.035519887,-0.396671998,-2.548221347,-1.175224244,-2.151548466,0
0.748265423,-0.327053557,-0.079589214,-0.662557308,0.636124481,-1.498756181,-0.526469829,0.034422333,-0.387099332,-2.588596352,-1.18087305,-2.176702,0
0.747366315,-0.327032401,-0.080641413,-0.665006934,0.640393302,-1.485737215,-0.551079242,0.033343716,-0.377983412,-2.627374372,-1.186353047,-2.200884102,0
0.746504659,-0.327015081,-0.081651671,-0.667363643,0.644041802,-1.472775424,-0.57471479,0.032285228,-0.369306917,-2.664595505,-1.191664478,-2.224117308,0
0.745679377,-0.327001255,-0.082621045,-0.669631601,0.647122202,-1.459908746,-0.597402808,0.031247855,-0.361052934,-2.700300046,-1.196807919,-2.246424427,0
0.744889403,-0.326990603,-0.083550595,-0.671814733,0.649683032,-1.447170549,-0.619170019,0.030232403,-0.353204981,-2.734528287,-1.201784231,-2.267828403,0
0.744133678,-0.326982824,-0.084441378,-0.673916745,0.651769293,-1.434590091,-0.640043259,0.029239509,-0.345747021,-2.767320356,-1.206594531,-2.288352212,0
0.743411161,-0.326977636,-0.085294446,-0.675941143,0.653422645,-1.422192936,-0.660049264,0.02826967,-0.338663477,-2.79871607,-1.211240152,-2.308018761,0
0.742720828,-0.326974773,-0.08611084,-0.677891251,0.654681583,-1.410001325,-0.679214498,0.02732325,-0.331939243,-2.82875482,-1.215722619,-2.326850809,0
0.742061674,-0.326973987,-0.086891592,-0.67977022,0.655581631,-1.398034514,-0.697565017,0.026400496,-0.325559689,-2.857475469,-1.220043624,-2.3448709,0
0.741432714,-0.326975046,-0.087637718,-0.681581046,0.65615552,-1.386309076,-0.715126377,0.025501557,-0.319510669,-2.884916269,-1.224205002,-2.362101303,0
0.740832985,-0.326977734,-0.088350214,-0.68332658,0.656433373,-1.374839168,-0.731923548,0.024626487,-0.313778519,-2.911114794,-1.228208712,-2.378563967,0
0.740261548,-0.326981847,-0.089030064,-0.685009537,0.656442873,-1.363636779,-0.747980867,0.02377526,-0.308350057,-2.936107881,-1.232056825,-2.394280478,0
0.739717487,-0.326987198,-0.089678227,-0.686632508,0.656209434,-1.352711947,-0.763322001,0.022947782,-0.303212585,-2.959931583,-1.235751503,-2.40927203,0
0.739199912,-0.32699361,-0.090295645,-0.688197965,0.655756359,-1.34207295,-0.77796992,0.022143893,-0.298353877,-2.982621139,-1.239294988,-2.423559394,0
