,r11,r12,r13,r21,r22,r23,r31,r32,r33,px,py,pz,gripper
658,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4366500619685063,0.4788833539895021,0.26055832300524895,0
659,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4378462056390198,0.4792820685463399,0.26035896572683004,0
660,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4390290924143716,0.47967636413812387,0.26016181793093807,0
661,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4401987453135339,0.4800662484378446,0.2599668757810777,0
662,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4413551882161202,0.4804517294053734,0.2597741352973133,0
663,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.442498445865721,0.4808328152885737,0.25958359235571316,0
664,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4436285438732046,0.48120951462440154,0.25939524268779923,0
665,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4447455087200431,0.4815818362400144,0.2592090818799928,0
666,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.445849367761624,0.48194978925387466,0.25902510537306267,0
667,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4469401492305733,0.4823133830768578,0.2588433084615711,0
668,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4480178822400651,0.48267262741335504,0.2586636862933225,0
669,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4490825967871408,0.48302753226238027,0.25848623386880987,0
670,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.450134323756025,0.48337810791867497,0.2583109460406625,0
671,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.451173094921441,0.48372436497381366,0.25813781751309317,0
672,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4521989429519362,0.48406631431731206,0.25796684284134397,0
673,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4532119014131821,0.4844039671377274,0.2577980164311363,0
674,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4542120047713114,0.48473733492377047,0.25763133253811477,0
675,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4551992883962104,0.48506642946540346,0.25746678526729827,0
676,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4561737885648651,0.48539126285495504,0.2573043685725225,0
677,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4571355424646468,0.4857118474882156,0.2571440762558922,0
678,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4580845881966438,0.4860281960655479,0.25698590196722604,0
679,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4590209647789907,0.4863403215929969,0.25682983920350155,0
680,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4599447121501574,0.4866482373833858,0.2566758813083071,0
681,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4608558711722903,0.4869519570574301,0.25652402147128495,0
682,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4617544836345122,0.4872514945448374,0.2563742527275813,0
683,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4626405922562498,0.4875468640854166,0.2562265679572917,0
684,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4635142406905335,0.48783808023017783,0.2560809598849111,0
685,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.464375473527353,0.48812515784245103,0.2559374210787745,0
686,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4652243362969135,0.48840811209897117,0.2557959439505144,0
687,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4660608754730142,0.48868695849100474,0.25565652075449763,0
688,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.466885138476316,0.48896171282543865,0.2555191435872807,0
689,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.467697173677696,0.4892323912258987,0.25538380438705066,0
690,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.468497030401529,0.489499010133843,0.2552504949330785,0
691,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4692847589290388,0.4897615863096796,0.2551192068451602,0
692,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4700604105015864,0.49002013683386214,0.25498993158306893,0
693,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4708240373239991,0.4902746791079997,0.25486266044600014,0
694,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4715756925678933,0.49052523085596444,0.2547373845720178,0
695,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4723154303749748,0.4907718101249916,0.2546140949375042,0
696,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4730433058603674,0.4910144352867891,0.25449278235660544,0
697,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4737593751159288,0.49125312503864293,0.25437343748067853,0
698,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.474463695213561,0.49148789840452034,0.25425605079773983,0
699,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4751563242085366,0.49171877473617887,0.25414061263191057,0
700,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4758373211427949,0.49194577371426496,0.2540271131428675,0
701,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.476506746048298,0.49216891534943263,0.2539155423252837,0
702,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4771646599502946,0.4923882199834315,0.25380589000828424,0
703,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4778111248706791,0.49260370829022637,0.2536981458548868,0
704,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4784462038313013,0.49281540127710044,0.2535922993614498,0
705,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4790699608572537,0.49302332028575124,0.2534883398571244,0
706,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4796824609802277,0.49322748699340924,0.2533862565032954,0
707,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4802837702417955,0.4934279234139318,0.2532860382930341,0
708,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4808739556967647,0.4936246518989216,0.2531876740505392,0
709,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4814530854164514,0.4938176951388171,0.25309115243059144,0
710,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4820212284920329,0.49400707616401096,0.2529964619179945,0
711,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4825784550378436,0.49419281834594786,0.25290359082702607,0
712,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4831248361947007,0.49437494539823357,0.2528125273008832,0
713,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4836604441332164,0.4945534813777388,0.2527232593111306,0
714,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4841853520571178,0.4947284506857059,0.25263577465714704,0
715,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4846996342065562,0.49489987806885205,0.252550060965574,0
716,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4852033658614365,0.49506778862047884,0.2524661056897606,0
717,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4856966233447242,0.49523220778157473,0.25238389610921264,0
718,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4861794840257647,0.4953931613419216,0.2523034193290392,0
719,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4866520263235947,0.49555067544119824,0.2522246622794009,0
720,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4871143297102738,0.49570477657009127,0.25214761171495437,0
721,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4875664747141752,0.49585549157139175,0.2520722542143041,0
722,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.488008542923334,0.49600284764111136,0.2519985761794443,0
723,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4884406169887363,0.49614687232957877,0.2519265638352106,0
724,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4888627806276584,0.4962875935425528,0.2518562032287236,0
725,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4892751186269573,0.4964250395423191,0.25178748022884045,0
726,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4896777168464175,0.4965592389488058,0.2517203805255971,0
727,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.49007066222204,0.49669022074068003,0.25165488962966,0
728,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4904540427693747,0.4968180142564582,0.2515909928717709,0
729,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4908279475868391,0.49694264919561304,0.2515286754021935,0
730,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4911924668590206,0.49706415561967354,0.25146792219016323,0
731,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4915476918600095,0.4971825639533365,0.25140871802333176,0
732,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.491893714956699,0.49729790498556636,0.2513510475072168,0
733,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4922306296121168,0.4974102098707056,0.2512948950646472,0
734,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4925585303887359,0.4975195101295786,0.2512402449352107,0
735,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.492877512951786,0.4976258376505953,0.25118708117470234,0
736,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.493187674072574,0.497729224690858,0.251135387654571,0
737,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4934891116318103,0.4978297038772701,0.25108514806136495,0
738,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4937819246229083,0.4979273082076361,0.25103634589618196,0
739,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4940662131553086,0.49802207105176954,0.25098896447411523,0
740,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4943420784577994,0.4981140261525998,0.2509429869237001,0
741,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.494609622881828,0.498203207627276,0.250898396186362,0
742,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4948689499048209,0.49828964996827363,0.2508551750158632,0
743,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4951201641334935,0.4983733880444978,0.2508133059777511,0
744,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4953633713071777,0.49845445710239256,0.2507727714488037,0
745,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4955986783011315,0.4985328927670438,0.2507335536164781,0
746,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4958261931298522,0.49860873104328407,0.25069563447835796,0
747,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.496046024950398,0.4986820083167993,0.25065899584160034,0
748,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4962582840657102,0.4987527613552367,0.25062361932238164,0
749,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4964630819279163,0.49882102730930544,0.2505894863453473,0
750,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4966605311416608,0.4988868437138869,0.25055657814305654,0
751,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4968507454674085,0.49895024848913616,0.2505248757554319,0
752,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4970338398247627,0.49901127994158756,0.2504943600292062,0
753,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4972099302957993,0.49906997676526643,0.2504650116173668,0
754,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4973791341283618,0.49912637804278726,0.2504368109786064,0
755,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4975415697393863,0.4991805232464621,0.25040973837676894,0
756,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4976973567182275,0.49923245223940915,0.2503837738802954,0
757,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4978466158299524,0.4992822052766508,0.2503588973616746,0
758,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4979894690186826,0.4993298230062275,0.25033508849688624,0
759,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4981260394108884,0.49937534647029613,0.25031232676485193,0
760,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4982564513187224,0.4994188171062408,0.2502905914468796,0
761,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4983808302433248,0.49946027674777493,0.25026986162611253,0
762,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4984993028781566,0.4994997676260522,0.2502501161869739,0
763,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.498611997112281,0.49953733237076037,0.2502313338146198,0
764,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4987190420337306,0.49957301401124354,0.25021349299437823,0
765,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4988205679327757,0.4996068559775919,0.25019657201120404,0
766,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4989167063052733,0.49963890210175776,0.2501805489491211,0
767,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4990075898559652,0.49966919661865505,0.2501654016906725,0
768,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4990933525018062,0.49969778416726873,0.25015110791636563,0
769,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4991741293752723,0.4997247097917574,0.2501376451041213,0
770,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.499250056827683,0.499750018942561,0.2501249905287195,0
771,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4993212724325162,0.4997737574775054,0.2501131212612473,0
772,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4993879149887257,0.49979597166290857,0.2501020141685457,0
773,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4994501245240475,0.4998167081746825,0.25009164591265876,0
774,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4995080422983413,0.4998360140994471,0.25008199295027644,0
775,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4995618108068736,0.4998539369356245,0.25007303153218774,0
776,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4996115737836622,0.49987052459455406,0.250064737702723,0
777,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.499657476204785,0.499885825401595,0.2500570872992025,0
778,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4996996642916849,0.4998998880972283,0.25005005595138585,0
779,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.499738285514498,0.499912761838166,0.250043619080917,0
780,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.499773488595375,0.49992449619845836,0.2500377519007708,0
781,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.499805423511785,0.499935141170595,0.2500324294147025,0
782,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4998342414998276,0.4999447471666092,0.2500276264166954,0
783,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.499860095057573,0.49995336501919097,0.2500233174904045,0
784,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4998831379483644,0.4999610459827881,0.25001947700860594,0
785,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999035252041306,0.4999678417347102,0.2500160791326449,0
786,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999214131287042,0.49997380437623473,0.25001309781188263,0
787,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999369593011456,0.4999789864337152,0.2500105067831424,0
788,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999503225790551,0.49998344085968505,0.2500082795701575,0
789,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999616631018866,0.4999872210339622,0.2500063894830189,0
790,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999711422942683,0.4999903807647561,0.25000480961762195,0
791,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999789228693192,0.4999929742897731,0.25000351285511346,0
792,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999851688319596,0.4999950562773199,0.25000247186134006,0
793,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.499990045482242,0.49999668182741397,0.250001659086293,0
794,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.499993719418645,0.49999790647288167,0.25000104676355916,0
795,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999963585414173,0.49999878618047244,0.2500006069097638,0
796,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999981320558646,0.4999993773519549,0.25000031132402256,0
797,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999992104757007,0.4999997368252336,0.2500001315873832,0
798,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999997656263209,0.4999999218754403,0.25000003906227986,0
799,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.499999970648167,0.4999999902160557,0.25000000489197216,0
800,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.25,0
801,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.25,0
802,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24999971663647763,0
803,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24999775020476267,0
804,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24999246446365775,0
805,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24998227378405288,0
806,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.2499656426298269,0
807,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24994108503874926,0
808,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24990716410338176,0
809,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.2498624914519801,0
810,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24980572672939558,0
811,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24973557707797678,0
812,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24965079661847123,0
813,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24955018593092712,0
814,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5000000000000002,0.5,0.2494325915355949,0
815,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24929690537382898,0
816,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24914206428898933,0
817,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24896704950734339,0
818,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24877088611896736,0
819,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5000000000000002,0.5,0.24855264255864823,0
820,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24831143008678516,0
821,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24804640227029146,0
822,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24775675446349588,0
823,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24744172328904457,0
824,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24710058611880276,0
825,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24673266055475615,0
826,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5000000000000002,0.5,0.24633730390991285,0
827,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24591391268920496,0
828,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.2454619220703902,0
829,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24498080538495365,0
830,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5000000000000002,0.5,0.24447007359900935,0
831,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5000000000000002,0.5,0.24392927479420204,0
832,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24335799364860877,0
833,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24275585091764057,0
834,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999999999999998,0.5,0.2421225029149442,0
835,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.24145764099330366,0
836,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.2407609910255421,0
837,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999999999999998,0.5,0.24003231288542318,0
838,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.2392713999285531,0
839,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.23847807847328184,0
840,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.23765220728160522,0
841,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.23679367704006643,0
842,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5000000000000002,0.5,0.23590240984065763,0
843,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.23497835866172162,0
844,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999999999999998,0.5,0.23402150684885367,0
845,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.233031867595803,0
846,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.23200948342537459,0
847,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999999999999998,0.5,0.23095442567033067,0
848,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999999999999998,0.5,0.22986679395429266,0
849,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.2287467156726426,0
850,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.22759434547342489,0
851,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.226409864738248,0
852,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.22519348106318618,0
853,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5000000000000002,0.5,0.2239454277396809,0
854,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.2226659632354428,0
855,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.2213553706753533,0
856,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.220013957322366,0
857,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.21864205405840878,0
858,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.2172400148652851,0
859,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.21580821630557587,0
860,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.21434705700354106,0
861,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.21285695712602135,0
862,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.21133835786333993,0
863,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.2097917209102039,0
864,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.2082175279466062,0
865,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.2066162801187272,0
866,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5000000000000002,0.5,0.20498849751983625,0
867,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999999999999998,0.5,0.20333471867119354,0
868,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.20165550000295168,0
869,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.19995141533505725,0
870,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.19822305535815277,0
871,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.5,0.5,0.19647102711447798,0
872,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0,1.4999999999999998,0.5,0.1946959534787719,0
